personaLabel	genderLabel	age	coord	articolo
Itala Vivan	femmina	83	Point(13.233333333 46.066666666)	https://it.wikipedia.org/wiki/Itala_Vivan
Italo Bocchino	maschio	52	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Italo_Bocchino
Italo Briccola	maschio	87	Point(9.0 45.766666666)	https://it.wikipedia.org/wiki/Italo_Briccola
Italo Cucci	maschio	80	Point(12.497238888 43.77985)	https://it.wikipedia.org/wiki/Italo_Cucci
Italo Magno	maschio	74	Point(15.916666666 41.633333333)	https://it.wikipedia.org/wiki/Italo_Magno
Italo Marri	maschio	75	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Italo_Marri
Italo Moretti	maschio	86	Point(12.38878 43.1122)	https://it.wikipedia.org/wiki/Italo_Moretti
Italo Moretti	maschio	86	Point(12.3888 43.1121)	https://it.wikipedia.org/wiki/Italo_Moretti
Italo Moscati	maschio	82	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Italo_Moscati
Italo Rota	maschio	66	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Italo_Rota
Italo Sandi	maschio	60	Point(11.9 46.016666666)	https://it.wikipedia.org/wiki/Italo_Sandi
Italo Tanoni	maschio	75	Point(13.552530555 43.39855)	https://it.wikipedia.org/wiki/Italo_Tanoni
Italo Vegliante	maschio	58	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Italo_Vegliante
Italo Zannier	maschio	87	Point(12.901666666 46.111388888)	https://it.wikipedia.org/wiki/Italo_Zannier
Iva Zanicchi	femmina	79	Point(10.333333333 44.316666666)	https://it.wikipedia.org/wiki/Iva_Zanicchi
Ivan Bacchi	maschio	44	Point(11.619865 44.835297)	https://it.wikipedia.org/wiki/Ivan_Bacchi
Ivan Castiglione	maschio	46	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Ivan_Castiglione
Ivan Catalano	maschio	33	Point(8.908888888 45.5969)	https://it.wikipedia.org/wiki/Ivan_Catalano
Ivan Cotroneo	maschio	51	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Ivan_Cotroneo
Ivan Crico	maschio	51	Point(13.6193 45.9352)	https://it.wikipedia.org/wiki/Ivan_Crico
Ivan Della Valle	maschio	45	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Ivan_Della_Valle
Ivan Fedele	maschio	66	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Ivan_Fedele
Ivan Guerrerio	maschio	56	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Ivan_Guerrerio
Ivan Rota	maschio	61	Point(9.535277777 45.751944444)	https://it.wikipedia.org/wiki/Ivan_Rota
Ivan Scalfarotto	maschio	54	Point(14.214188888 42.464277777)	https://it.wikipedia.org/wiki/Ivan_Scalfarotto
Ivan Tresoldi	maschio	38	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Ivan_Tresoldi
Ivan Venini	maschio	49	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Ivan_Venini
Ivan Zazzaroni	maschio	61	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Ivan_Zazzaroni
Ivana Borgia	femmina	71	Point(18.016666666 40.4)	https://it.wikipedia.org/wiki/Ivana_Borgia
Ivana Lotito	femmina	36	Point(15.916666666 41.633333333)	https://it.wikipedia.org/wiki/Ivana_Lotito
Ivana Monti	femmina	72	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Ivana_Monti
Ivana Simeoni	femmina	69	Point(12.7 42.316666666)	https://it.wikipedia.org/wiki/Ivana_Simeoni
Ivana Spagna	femmina	65	Point(10.733333333 45.35)	https://it.wikipedia.org/wiki/Ivana_Spagna
Ivana Vaccari	femmina	65	Point(10.92572 44.64582)	https://it.wikipedia.org/wiki/Ivana_Vaccari
Ivanne Trebbi	femmina	91	Point(11.348611111 44.6425)	https://it.wikipedia.org/wiki/Ivanne_Trebbi
Ivano Cipriani	maschio	93	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ivano_Cipriani
Ivano De Matteo	maschio	53	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ivano_De_Matteo
Ivano Dionigi	maschio	71	Point(12.9133 43.91015)	https://it.wikipedia.org/wiki/Ivano_Dionigi
Ivano Leccisi	maschio	62	Point(18.169138888 40.352011111)	https://it.wikipedia.org/wiki/Ivano_Leccisi
Ivano Marescotti	maschio	73	Point(11.9760633 44.4168618)	https://it.wikipedia.org/wiki/Ivano_Marescotti
Ivano Miglioli	maschio	65	Point(10.833118 44.332701)	https://it.wikipedia.org/wiki/Ivano_Miglioli
Ivano Strizzolo	maschio	67	Point(13.25 45.933333333)	https://it.wikipedia.org/wiki/Ivano_Strizzolo
Ivo Collé	maschio	57	Point(7.320555555 45.737222222)	https://it.wikipedia.org/wiki/Ivo_Coll%C3%A9
Ivo Faenzi	maschio	87	Point(11.108888888 42.772222222)	https://it.wikipedia.org/wiki/Ivo_Faenzi
Ivo Mej	maschio	58	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ivo_Mej
Ivo Milazzo	maschio	72	Point(8.865555555 44.894166666)	https://it.wikipedia.org/wiki/Ivo_Milazzo
Ivo Prandin	maschio	84	Point(11.766666666 45.0)	https://it.wikipedia.org/wiki/Ivo_Prandin
Ivo Rossi	maschio	64	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Ivo_Rossi
Ivo Ulisse Camerini	maschio	70	Point(11.988055555 43.275555555)	https://it.wikipedia.org/wiki/Ivo_Ulisse_Camerini
Ivy Holzer	femmina	75	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ivy_Holzer
Jack La Cayenne	maschio	82	Point(9.216666666 45.7)	https://it.wikipedia.org/wiki/Jack_La_Cayenne
Jacky Del Rio	femmina	73	Point(-43.196388888 -22.908333333)	https://it.wikipedia.org/wiki/Jacky_Del_Rio
Jacopo Bonvicini	maschio	37	Point(11.836388888 44.613055555)	https://it.wikipedia.org/wiki/Jacopo_Bonvicini
Jacopo Cavallaro	maschio	30	Point(15.1 37.683333333)	https://it.wikipedia.org/wiki/Jacopo_Cavallaro
Jacopo Cullin	maschio	37	Point(9.116666666 39.216666666)	https://it.wikipedia.org/wiki/Jacopo_Cullin
Jacopo Fo	maschio	64	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Jacopo_Fo
Jacopo Iacoboni	maschio	47	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Jacopo_Iacoboni
Jacopo Maria Bicocchi	maschio	39	Point(10.633333333 44.7)	https://it.wikipedia.org/wiki/Jacopo_Maria_Bicocchi
Jacopo Mariani	maschio	54	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Jacopo_Mariani_(attore)
Jacopo Morrone	maschio	36	Point(12.040833333 44.2225)	https://it.wikipedia.org/wiki/Jacopo_Morrone
Jacopo Olmo Antinori	maschio	22	Point(11.15 43.466667)	https://it.wikipedia.org/wiki/Jacopo_Olmo_Antinori
Jacopo Rizza	maschio	103	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Jacopo_Rizza
Jacopo Sarno	maschio	30	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Jacopo_Sarno
Jacopo Troiani	maschio	28	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Jacopo_Troiani
Jacques Peyrac	maschio	71	Point(6.703888888 45.078330555)	https://it.wikipedia.org/wiki/Jacques_Peyrac
Jakub Mareczko	maschio	25	Point(22.67776 50.01623)	https://it.wikipedia.org/wiki/Jakub_Mareczko
Jakub Mareczko	maschio	25	Point(22.679722222 50.018611111)	https://it.wikipedia.org/wiki/Jakub_Mareczko
James Fontanella-Khan	maschio	36	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/James_Fontanella-Khan
Jane Alexander	femmina	47	Point(-0.395833 51.655278)	https://it.wikipedia.org/wiki/Jane_Alexander_(attrice_1972)
Janet De Nardis	femmina	41	Point(-83.0 42.283333333)	https://it.wikipedia.org/wiki/Janet_De_Nardis
Janet De Nardis	femmina	41	Point(-83.0029 42.2955)	https://it.wikipedia.org/wiki/Janet_De_Nardis
Janet De Nardis	femmina	41	Point(-83.03526 42.31729)	https://it.wikipedia.org/wiki/Janet_De_Nardis
Janet De Nardis	femmina	41	Point(-83.034722 42.318333)	https://it.wikipedia.org/wiki/Janet_De_Nardis
Jas Gawronski	maschio	83	Point(16.373064 48.20833)	https://it.wikipedia.org/wiki/Jas_Gawronski
Jasmine Laurenti	femmina	54	Point(12.116666666 45.783333333)	https://it.wikipedia.org/wiki/Jasmine_Laurenti
Jasmine Paolini	femmina	23	Point(10.405555555 44.121944444)	https://it.wikipedia.org/wiki/Jasmine_Paolini
Jasmine Trinca	femmina	38	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Jasmine_Trinca
Jean-Léonard Touadi	maschio	60	Point(15.283333333 -4.266666666)	https://it.wikipedia.org/wiki/Jean-L%C3%A9onard_Touadi
Jeff Blynn	maschio	65	Point(-73.94 40.67)	https://it.wikipedia.org/wiki/Jeff_Blynn
Jerry Calà	maschio	68	Point(15.087269444 37.502669444)	https://it.wikipedia.org/wiki/Jerry_Cal%C3%A0
Jerry Kramsky	maschio	66	Point(12.0 43.0)	https://it.wikipedia.org/wiki/Jerry_Kramsky
Jerry Mastrodomenico	maschio	51	Point(10.92572 44.64582)	https://it.wikipedia.org/wiki/Jerry_Mastrodomenico
Jerry Potenza	maschio	59	Point(15.5 40.6)	https://it.wikipedia.org/wiki/Jerry_Potenza
Jessica Rizzo	femmina	54	Point(12.908519444 43.338561111)	https://it.wikipedia.org/wiki/Jessica_Rizzo
Jgor Barbazza	maschio	43	Point(12.242219444 45.672219444)	https://it.wikipedia.org/wiki/Jgor_Barbazza
Jimmy Ghione	maschio	55	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Jimmy_Ghione
Jinny Steffan	femmina	61	Point(-68.536388888 -31.5375)	https://it.wikipedia.org/wiki/Jinny_Steffan
Joe Violanti	maschio	59	Point(10.066666666 44.866666666)	https://it.wikipedia.org/wiki/Joe_Violanti
Johann Georg Widmann	maschio	71	Point(11.65 46.716666666)	https://it.wikipedia.org/wiki/Johann_Georg_Widmann
John Gobbi	maschio	38	Point(8.8 46.483333333)	https://it.wikipedia.org/wiki/John_Gobbi
John Vignola	maschio	53	Point(8.419202777 44.227108333)	https://it.wikipedia.org/wiki/John_Vignola
Johnny Dorelli	maschio	82	Point(9.166666666 45.666666666)	https://it.wikipedia.org/wiki/Johnny_Dorelli
Jolanda Granato	femmina	44	Point(14.633333333 40.75)	https://it.wikipedia.org/wiki/Jolanda_Granato
Jole Santelli	femmina	51	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Jole_Santelli
Jole Voleri	femmina	102	Point(13.45 45.816666666)	https://it.wikipedia.org/wiki/Jole_Voleri
Jole Zanetti	femmina	81	Point(13.804166666 45.636111111)	https://it.wikipedia.org/wiki/Jole_Zanetti
Jonas Carpignano	maschio	35	Point(-73.94 40.67)	https://it.wikipedia.org/wiki/Jonas_Carpignano
Jonis Bascir	maschio	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Jonis_Bascir
Jonny Crosio	maschio	57	Point(8.54 47.378611111)	https://it.wikipedia.org/wiki/Jonny_Crosio
Josefa Idem	femmina	55	Point(6.161944444 51.683888888)	https://it.wikipedia.org/wiki/Josefa_Idem
Joseph Luke Cecchini	maschio	37	Point(-117.71 49.095)	https://it.wikipedia.org/wiki/Joseph_Luke_Cecchini
Joseph Tusiani	maschio	95	Point(15.635 41.711666666)	https://it.wikipedia.org/wiki/Joseph_Tusiani
Josiane Tanzilli	femmina	69	Point(12.199444444 44.417777777)	https://it.wikipedia.org/wiki/Josiane_Tanzilli
Joska Versari	maschio	43	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Ioska_Versari
Josto Maffeo	maschio	72	Point(8.743888888 40.783888888)	https://it.wikipedia.org/wiki/Josto_Maffeo
José Luiz Del Roio	maschio	77	Point(-46.633947222 -23.550394444)	https://it.wikipedia.org/wiki/Jos%C3%A9_Luiz_Del_Roio
Joy Saltarelli	femmina	32	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Joy_Saltarelli
Juan Carlos De Martin	maschio	53	Point(-64.183333333 -31.416666666)	https://it.wikipedia.org/wiki/Juan_Carlos_De_Martin
Julia Unterberger	femmina	57	Point(11.163888888 46.668888888)	https://it.wikipedia.org/wiki/Julia_Unterberger
Julian Ocleppo	maschio	22	Point(7.419744 43.731245)	https://it.wikipedia.org/wiki/Julian_Ocleppo
Jun Ichikawa	femmina	37	Point(130.7 32.8)	https://it.wikipedia.org/wiki/Jun_Ichikawa
Jurij Ferrini	maschio	49	Point(8.646388888 44.639166666)	https://it.wikipedia.org/wiki/Jurij_Ferrini
Karen Ciaurro	femmina	17	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Karen_Ciaurro
Karim Capuano	maschio	44	Point(16.283333333 41.316666666)	https://it.wikipedia.org/wiki/Karim_Capuano
Karin Knapp	femmina	32	Point(11.93429 46.79942)	https://it.wikipedia.org/wiki/Karin_Knapp
Karin Proia	femmina	45	Point(12.9037 41.467597222)	https://it.wikipedia.org/wiki/Karin_Proia
Karin Well	femmina	74	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Karin_Well
Karl Ferrari	maschio	85	Point(11.2 46.233333333)	https://it.wikipedia.org/wiki/Karl_Ferrari
Karl Zeller	maschio	58	Point(11.163888888 46.668888888)	https://it.wikipedia.org/wiki/Karl_Zeller
Karoline Pichler	femmina	25	Point(11.35 46.5)	https://it.wikipedia.org/wiki/Karoline_Pichler
Kaspar Capparoni	maschio	55	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Kaspar_Capparoni
Katia Bellillo	femmina	68	Point(12.703333333 42.956111111)	https://it.wikipedia.org/wiki/Katia_Bellillo
Katia Beni	femmina	58	Point(11.180277777 43.758055555)	https://it.wikipedia.org/wiki/Katia_Beni
Katia Greco	femmina	34	Point(15.55 38.183333333)	https://it.wikipedia.org/wiki/Katia_Greco
Katia Ippaso	femmina	55	Point(12.516666666 38.016666666)	https://it.wikipedia.org/wiki/Katia_Ippaso
Katia Noventa	femmina	53	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Katia_Noventa
Katia Ricciarelli	femmina	73	Point(11.783333333 45.066666666)	https://it.wikipedia.org/wiki/Katia_Ricciarelli
Katia Terlizzi	femmina	51	Point(16.866666666 41.125277777)	https://it.wikipedia.org/wiki/Katia_Terlizzi
Katia Zanotti	femmina	67	Point(11.342777777 44.493888888)	https://it.wikipedia.org/wiki/Katia_Zanotti
Katiuscia	femmina	62	Point(12.516666666 38.016666666)	https://it.wikipedia.org/wiki/Katiuscia_(attrice)
Ketty Fogliani	femmina	50	Point(12.564142 45.629758)	https://it.wikipedia.org/wiki/Ketty_Fogliani
Ketty Riga	femmina	47	Point(17.116666666 39.083333333)	https://it.wikipedia.org/wiki/Ketty_Riga
Ketty Roselli	femmina	47	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Ketty_Roselli
Khalid Chaouki	maschio	36	Point(-7.62 33.599166666)	https://it.wikipedia.org/wiki/Khalid_Chaouki
Kiara Tomaselli	femmina	39	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Kiara_Tomaselli
Kim Rossi Stuart	maschio	50	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Kim_Rossi_Stuart
Kirk Morris	maschio	77	Point(12.331944444 45.439722222)	https://it.wikipedia.org/wiki/Kirk_Morris
Kledi Kadiu	maschio	45	Point(19.82 41.33)	https://it.wikipedia.org/wiki/Kledi_Kadiu
Kuki Gallmann	femmina	76	Point(12.242219444 45.672219444)	https://it.wikipedia.org/wiki/Kuki_Gallmann
Kurt Lanthaler	maschio	59	Point(11.35 46.5)	https://it.wikipedia.org/wiki/Kurt_Lanthaler
LaLaura	femmina	57	Point(8.533333333 45.933333333)	https://it.wikipedia.org/wiki/LaLaura
Lalli	femmina	63	Point(8.206944444 44.9)	https://it.wikipedia.org/wiki/Lalli_(cantante)
Lallo Circosta	maschio	51	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Lallo_Circosta
Lamberto Bava	maschio	75	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Lamberto_Bava
Lamberto Cardia	maschio	85	Point(12.8 41.966666666)	https://it.wikipedia.org/wiki/Lamberto_Cardia
Lamberto Dini	maschio	88	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Lamberto_Dini
Lamberto Garzia	maschio	54	Point(7.786561111 43.821413888)	https://it.wikipedia.org/wiki/Lamberto_Garzia
Lamberto Lambertini	maschio	73	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Lamberto_Lambertini
Lamberto Nazzareno Gestri	maschio	77	Point(11.096561111 43.880813888)	https://it.wikipedia.org/wiki/Lamberto_Nazzareno_Gestri
Lamberto Pignotti	maschio	93	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Lamberto_Pignotti
Lamberto Sposini	maschio	67	Point(12.703333333 42.956111111)	https://it.wikipedia.org/wiki/Lamberto_Sposini
Lando Buzzanca	maschio	84	Point(13.361262 38.115658)	https://it.wikipedia.org/wiki/Lando_Buzzanca
Lando Francini	maschio	63	Point(-46.633947222 -23.550394444)	https://it.wikipedia.org/wiki/Lando_Francini
Lanfranco Cesari	maschio	83	Point(12.703333333 42.956111111)	https://it.wikipedia.org/wiki/Lanfranco_Cesari
Lanfranco Pace	maschio	72	Point(13.575277777 42.254444444)	https://it.wikipedia.org/wiki/Lanfranco_Pace
Lanfranco Palazzolo	maschio	54	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Lanfranco_Palazzolo
Lanfranco Tenaglia	maschio	58	Point(14.167427777 42.351113888)	https://it.wikipedia.org/wiki/Lanfranco_Tenaglia
Lanfranco Turci	maschio	79	Point(10.8388971 44.6903765)	https://it.wikipedia.org/wiki/Lanfranco_Turci
Lapo Pistelli	maschio	55	Point(11.254166666 43.771388888)	https://it.wikipedia.org/wiki/Lapo_Pistelli
Lara Cardella	femmina	50	Point(13.946944444 37.108333333)	https://it.wikipedia.org/wiki/Lara_Cardella
Lara Comi	femmina	36	Point(9.066666666 45.583333333)	https://it.wikipedia.org/wiki/Lara_Comi
Lara Magoni	femmina	50	Point(9.728333333 45.731666666)	https://it.wikipedia.org/wiki/Lara_Magoni
Lara Malsiner	femmina	19	Point(11.42961 46.89313)	https://it.wikipedia.org/wiki/Lara_Malsiner
Lara Parmiani	femmina	48	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Lara_Parmiani
Lara Ricciatti	femmina	34	Point(13.019755555 43.843530555)	https://it.wikipedia.org/wiki/Lara_Ricciatti
Larissa Bonfante	femmina	88	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Larissa_Bonfante
Larissa Volpentesta	femmina	32	Point(16.25 39.3)	https://it.wikipedia.org/wiki/Larissa_Volpentesta
Laura Adriani	femmina	25	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Adriani
Laura Agea	femmina	41	Point(12.516666666 42.516666666)	https://it.wikipedia.org/wiki/Laura_Agea
Laura Allegrini	femmina	59	Point(12.104166666 42.418611111)	https://it.wikipedia.org/wiki/Laura_Allegrini
Laura Balbo	femmina	86	Point(11.877777777 45.406388888)	https://it.wikipedia.org/wiki/Laura_Balbo
Laura Belli	femmina	72	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Laura_Belli
Laura Berti	femmina	60	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Berti
Laura Bianconi	femmina	59	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Bianconi
Laura Bignami	femmina	50	Point(8.908888888 45.5969)	https://it.wikipedia.org/wiki/Laura_Bignami
Laura Boella	femmina	70	Point(7.55 44.383333333)	https://it.wikipedia.org/wiki/Laura_Boella
Laura Boldrini	femmina	58	Point(13.453302777 43.30025)	https://it.wikipedia.org/wiki/Laura_Boldrini
Laura Bosio	femmina	66	Point(8.416666666 45.316666666)	https://it.wikipedia.org/wiki/Laura_Bosio
Laura Bottici	femmina	48	Point(10.1 44.083333333)	https://it.wikipedia.org/wiki/Laura_Bottici
Laura Calgani	femmina	19	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Calgani
Laura Cannavò	femmina	56	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Cannav%C3%B2
Laura Cantini	femmina	61	Point(10.97 43.610833333)	https://it.wikipedia.org/wiki/Laura_Cantini
Laura Castelli	femmina	33	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Laura_Castelli
Laura Cavandoli	femmina	48	Point(10.328 44.801472222)	https://it.wikipedia.org/wiki/Laura_Cavandoli
Laura Chiatti	femmina	37	Point(12.04525 43.127141)	https://it.wikipedia.org/wiki/Laura_Chiatti
Laura Chimenti	femmina	43	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Chimenti
Laura Cima	femmina	77	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Laura_Cima
Laura Coccia	femmina	33	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Coccia
Laura Cosenza	femmina	49	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Cosenza
Laura Curino	femmina	63	Point(7.7 45.066666666)	https://it.wikipedia.org/wiki/Laura_Curino
Laura De Marchi	femmina	83	Point(8.481016666 44.307975)	https://it.wikipedia.org/wiki/Laura_De_Marchi
Laura Delli Colli	femmina	65	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Delli_Colli
Laura Di Mariano	femmina	44	Point(12.666667 41.466667)	https://it.wikipedia.org/wiki/Laura_Di_Mariano
Laura Efrikian	femmina	79	Point(12.242219444 45.672219444)	https://it.wikipedia.org/wiki/Laura_Efrikian
Laura Fasiolo	femmina	72	Point(13.6193 45.9352)	https://it.wikipedia.org/wiki/Laura_Fasiolo
Laura Ferrara	femmina	36	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Laura_Ferrara
Laura Fincato	femmina	69	Point(11.55 45.55)	https://it.wikipedia.org/wiki/Laura_Fincato
Laura Forgia	femmina	37	Point(8.583333333 45.766666666)	https://it.wikipedia.org/wiki/Laura_Forgia
Laura Froner	femmina	59	Point(11.45 46.05)	https://it.wikipedia.org/wiki/Laura_Froner
Laura Garavini	femmina	53	Point(11.002222222 44.480833333)	https://it.wikipedia.org/wiki/Laura_Garavini
Laura Gemser	femmina	69	Point(112.737777777 -7.245833333)	https://it.wikipedia.org/wiki/Laura_Gemser
Laura Gigante	femmina	33	Point(14.25 40.833333333)	https://it.wikipedia.org/wiki/Laura_Gigante
Laura Gobbetti	femmina	48	Point(12.482777777 41.893055555)	https://it.wikipedia.org/wiki/Laura_Gobbetti
Laura Golarsa	femmina	52	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Laura_Golarsa
Laura Lattuada	femmina	59	Point(9.190336 45.464161)	https://it.wikipedia.org/wiki/Laura_Lattuada
